,x,y,elevation,demand,tw a,tw b,s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,33.54868248,130.4082321,23.20657539,6,44,104,5,0,0,0,0,0,0,0,0,0,0,0,1.573,1.265,1.086,1.344,0.774,2.044,1.257,1.939,1.77,2.288,1.184,1.642,1.586,1.474,0.709,0.668,0.173,1.205,0.397,1.648,0.969,1.821,0.404,1.566,0.686,0.39,0.861,0.838,0.22,2.173,1.852,2.167,0.718,1.044,0.899,1.833,1.053,0.775,1.539,2.609,1.888,1.348,1.485,0.444,1.618,0.66,0.941,1.477,0.838,0.282,1.369,1.006,1.03,1.384,1.084,1.537,1.147,1.546,1.048,0.819,0.667,0.033,1.229,1.844,1.68,0.69,1.658,1.909,0.271,0.957,0.663,1.391,0.538,0.64,0.466,0.693,1.226,0.69,1.975,1.87,1.637,1.745,0.53,0.893,1.972,1.366,0.492,1.06,1.589,1.66
11,33.55500575,130.4084045,17.75862122,10,11,37,5,0,0,0,0,0,0,0,0,0,0,0,0,1.714,2.106,1.618,2.139,3.409,2.622,1.911,1.639,1.776,2.549,0.119,0.419,2.838,2.486,3.087,1.281,1.741,0.953,3.013,2.334,3.186,3.175,2.931,2.599,3.189,2.052,2.28,1.039,2.491,1.825,3.532,2.631,2.139,2.264,1.493,1.804,2.688,2.904,0.412,0.267,1.509,1.457,0.681,0.608,0.6,1.906,2.842,2.752,0.862,1.977,2.675,1.827,1.993,2.449,2.145,2.512,0.341,2.413,2.733,2.19,1.343,1.838,1.816,1.549,3.109,1.63,1.778,1.379,2.871,0.419,0.314,0.988,2.314,0.881,2.213,0.299,2.279,1.844,0.248,3.002,1.613,0.63,2.254,3.337,2.731,0.907,2.974,0.016,3.025
12,33.55391204,130.4129942,16.99995041,9,65,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514,0.201,0.547,1.817,1.03,0.796,0.627,1.145,0.957,1.58,1.977,1.247,0.894,1.165,1.092,0.149,0.755,1.421,0.742,1.594,0.948,1.339,1.007,0.962,0.46,0.688,1.46,1.946,0.709,1.94,1.04,0.547,0.672,0.69,0.212,1.096,1.312,1.466,1.826,0.205,0.342,2.317,0.353,0.53,0.314,1.25,1.16,1.503,0.385,1.083,0.235,0.401,0.857,0.554,0.92,1.899,0.821,1.141,0.598,1.233,0.246,0.7,0.537,1.188,0.515,0.766,1.007,1.279,2.055,1.95,0.779,0.722,0.727,0.621,1.935,0.687,0.832,1.807,1.41,0.601,2.266,0.662,1.745,1.139,0.753,1.382,1.792,1.433
13,33.55032273,130.413937,16.29307938,10,46,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593,0.378,1.222,0.436,1.188,1.019,1.537,0.362,1.972,2.37,0.652,0.78,1.052,0.979,0.454,0.646,0.827,0.183,0.999,0.835,0.744,0.894,0.849,0.281,0.574,1.346,1.352,1.101,1.345,0.926,0.139,0.345,1.082,0.302,0.983,0.753,1.858,2.218,0.597,0.734,0.982,0.867,0.845,0.294,0.655,1.047,1.39,0.376,0.646,0.279,0.252,0.298,0.467,0.325,2.292,0.104,1.028,0.485,1.119,0.478,1.093,0.929,1.074,0.907,1.158,0.894,1.166,2.447,2.342,0.67,0.609,1.004,0.508,2.327,0.573,1.224,2.2,0.815,0.994,2.658,0.553,1.151,0.545,1.029,1.268,2.185,0.838
14,33.55412927,130.414463,12.78738308,14,33,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,1.895,1.109,0.505,0.531,1.049,1.036,1.484,1.882,1.325,0.972,1.243,1.171,0.227,0.833,1.5,0.821,1.672,1.026,1.417,1.086,1.04,0.539,0.766,1.538,2.025,0.419,2.019,1.118,0.626,0.751,0.594,0.291,1.175,1.39,1.37,1.73,0.109,0.246,2.221,0.553,1.032,0.393,1.328,1.238,1.582,0.464,1.162,0.314,0.479,0.936,0.632,0.998,1.804,0.9,1.22,0.676,1.311,0.325,0.41,0.441,1.266,0.225,0.67,1.085,1.357,1.959,1.854,0.858,0.801,1.191,0.7,1.839,0.765,0.736,1.712,1.488,0.506,2.17,0.741,1.824,1.218,1.217,1.46,1.696,1.511
15,33.54969069,130.4114483,15.49906158,7,55,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0.484,1.22,1.051,1.57,0.41,2.005,2.402,0.7,0.402,0.673,0.601,0.486,0.267,0.874,0.195,1.047,0.456,0.792,0.516,0.47,0.143,0.196,0.968,1.4,1.134,1.393,0.548,0.325,0.125,1.115,0.335,0.605,0.765,1.891,2.25,0.63,0.766,0.604,0.899,0.466,0.222,0.703,0.668,1.011,0.65,0.536,0.312,0.666,0.31,0.818,0.373,2.324,0.274,0.649,0.106,0.741,0.511,1.125,0.962,0.696,0.94,1.19,0.515,0.787,2.48,2.375,0.292,0.231,0.625,0.13,2.36,0.195,1.257,2.232,0.863,1.026,2.691,0.174,1.199,0.593,0.651,0.89,2.217,0.886
16,33.54448131,130.4186539,22.98222733,12,65,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935,2.49,2.322,2.84,0.971,3.275,3.672,0.923,1.672,1.943,1.871,1.756,1.537,0.863,1.075,0.369,1.726,0.78,1.786,1.74,1.413,1.466,2.238,1.179,2.404,1.173,1.818,1.226,1.237,2.385,1.605,1.875,1.653,3.161,3.52,1.9,2.036,1.874,2.17,1.736,1.492,0.884,1.938,2.282,1.92,1.537,1.582,1.936,1.19,1.171,1.033,3.594,1.118,1.92,1.376,2.011,1.781,2.395,2.232,1.966,2.21,2.46,1.785,2.057,3.75,3.645,1.562,1.501,1.895,1.4,3.63,1.465,2.527,3.502,0.851,2.296,3.961,1.445,0.23,0.74,1.921,2.16,3.487,0.382
17,33.54758532,130.4154073,25.0738163,11,65,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704,1.535,2.053,0.158,2.488,2.886,0.574,0.886,1.157,1.084,0.97,0.751,0.748,0.338,0.921,0.94,0.666,0.999,0.954,0.626,0.68,1.452,1.273,1.618,1.267,1.032,0.439,0.45,1.599,0.818,1.088,0.43,2.374,2.734,1.113,1.25,1.087,1.383,0.95,0.706,0.143,1.152,1.495,1.134,0.642,0.795,1.149,0.309,0.821,0.111,2.808,0.332,1.133,0.59,1.224,0.994,1.609,1.445,1.18,1.423,1.674,0.999,0.639,2.963,2.858,0.775,0.714,1.109,0.613,2.843,0.679,1.74,2.716,0.737,1.51,3.174,0.658,1.073,0.466,1.135,0.52,2.701,0.76
18,33.5522254,130.4174805,21.98007584,9,9,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747,1.342,1.631,1.777,2.175,1.92,1.567,1.838,1.766,0.822,1.428,0.96,1.416,2.267,1.621,2.012,1.681,1.635,1.134,1.361,2.133,0.79,0.178,0.797,1.713,1.221,1.346,0.887,0.886,1.77,1.985,1.663,2.023,0.591,0.454,2.514,1.148,1.627,0.988,1.923,1.833,2.177,1.059,1.757,0.909,1.074,1.531,1.227,1.593,2.097,1.495,1.815,1.271,1.906,0.92,0.145,0.677,1.861,0.281,0.712,1.68,1.952,2.252,2.147,1.453,1.396,1.786,1.295,2.132,1.36,0.972,2.005,2.083,0.741,2.463,1.336,2.419,1.813,1.812,2.055,1.989,2.106
19,33.55495426,130.4173724,16.05651474,15,36,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,1.462,1.505,1.902,1.751,1.398,1.67,1.597,0.653,1.26,1.926,1.247,2.098,1.453,1.843,1.512,1.467,0.965,1.192,1.964,0.852,0.68,0.858,1.544,1.052,1.177,0.615,0.717,1.601,1.816,1.391,1.75,0.422,0.37,2.242,0.979,1.459,0.819,1.754,1.665,2.423,0.89,1.588,0.74,0.906,1.362,1.058,1.424,1.824,1.326,1.646,1.103,1.737,0.751,0.672,0.09,1.692,0.486,0.139,1.512,1.784,1.98,1.875,1.284,1.227,1.618,1.126,1.86,1.191,0.41,1.732,1.914,0.18,2.191,1.167,2.25,1.644,1.643,1.886,1.717,1.937
20,33.55621492,130.4194218,19.82281685,9,46,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,1.581,1.978,2.269,1.916,2.188,2.115,1.172,1.778,2.444,1.765,2.617,1.971,2.361,2.03,1.985,1.483,1.711,2.483,1.417,1.256,1.423,2.062,1.57,1.695,0.924,1.235,2.119,2.335,1.467,1.826,0.94,0.888,2.318,1.498,1.977,1.337,2.273,2.183,2.499,1.408,2.106,1.258,1.424,1.88,1.576,1.943,1.9,1.844,2.164,1.621,2.255,1.269,1.247,0.451,2.21,1.061,0.704,2.03,2.302,2.056,1.951,1.802,1.745,2.136,1.644,1.936,1.709,0.185,1.808,2.433,0.385,2.267,1.685,2.768,2.162,2.161,2.404,1.793,2.455
21,33.54820084,130.4148897,23.31441689,9,17,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.455,2.852,0.401,0.852,1.123,1.051,0.936,0.717,0.575,0.255,0.748,0.906,0.493,0.966,0.92,0.593,0.646,1.418,1.1,1.584,1.094,0.998,0.406,0.416,1.565,0.784,1.054,0.518,2.341,2.7,1.08,1.216,1.054,1.349,0.916,0.672,0.196,1.118,1.461,1.1,0.717,0.762,1.115,0.37,0.648,0.048,2.774,0.298,1.099,0.556,1.191,0.961,1.575,1.411,1.146,1.389,1.64,0.965,1.237,2.929,2.825,0.742,0.68,1.075,0.58,2.81,0.645,1.706,2.682,0.564,1.476,3.141,0.624,0.9,0.294,1.101,1.34,2.667,0.587
22,33.55558154,130.4091704,16.67135239,10,67,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.636,2.283,2.554,1.36,1.538,2.144,2.811,2.131,2.983,2.337,2.728,2.397,2.351,1.849,2.077,1.118,2.288,1.622,3.329,2.429,1.937,2.061,1.291,1.602,2.486,2.701,0.293,0.348,1.306,1.255,0.76,0.489,0.679,1.703,2.639,2.549,0.941,1.775,2.472,1.624,1.79,2.247,1.943,2.309,0.422,2.211,2.53,1.987,1.421,1.635,1.613,1.346,2.577,1.428,1.575,1.458,2.668,0.498,0.393,2.169,2.112,0.96,2.011,0.378,2.076,1.641,0.329,2.799,1.411,0.709,2.051,3.135,2.529,0.986,2.771,0.102,2.822
23,33.55294571,130.4101821,22.41076088,8,27,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.115,2.762,3.363,1.557,2.017,0.837,3.289,2.61,3.462,3.451,3.207,2.875,3.465,2.328,2.556,0.79,2.767,2.101,3.808,2.908,2.415,2.54,1.769,2.08,2.964,3.18,0.691,0.242,1.785,1.733,0.566,0.886,0.389,2.182,3.118,3.028,0.662,2.253,2.951,2.103,2.269,2.725,2.422,2.788,0.04,2.689,3.009,2.466,1.619,2.114,2.092,1.825,3.385,1.906,2.054,1.656,3.147,0.208,0.195,0.873,2.59,0.766,2.489,0.403,2.555,2.12,0.223,3.278,1.889,0.485,2.53,3.613,3.007,0.792,3.25,0.402,3.301
24,33.54932715,130.4157193,23.48578262,13,5,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.102,1.373,1.301,1.186,0.967,0.527,0.505,0.7,1.156,0.445,1.215,1.17,0.843,0.896,1.668,1.052,1.834,1.046,1.248,0.655,0.666,1.815,1.034,1.304,1.074,2.591,2.95,1.329,1.466,1.304,1.599,1.166,0.922,0.356,1.368,1.711,1.35,0.967,1.012,0.364,0.62,0.248,0.463,3.024,0.328,1.349,0.806,1.441,1.21,0.531,1.661,1.396,1.639,1.89,1.215,1.487,3.179,3.075,0.992,0.93,1.325,0.829,3.06,0.895,1.956,2.932,0.349,1.726,3.39,0.874,0.852,0.245,1.351,1.59,2.917,0.539
25,33.54812731,130.4119895,16.86668587,6,51,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0.537,0.833,0.614,1.276,0.597,1.449,0.392,1.194,0.451,0.406,0.49,0.467,0.904,1.801,1.481,1.795,0.484,0.672,0.527,1.462,0.681,0.54,1.167,2.238,2.597,0.976,1.113,0.762,1.246,0.813,0.569,1.105,0.604,0.947,0.997,0.771,0.659,1.012,0.712,1.165,0.775,2.671,0.676,0.585,0.296,0.677,0.857,1.472,1.308,0.632,1.286,1.537,0.451,0.723,2.826,2.722,0.639,0.269,0.784,0.321,2.707,0.176,1.603,2.579,1.265,1.373,1.49,0.521,1.601,0.994,0.809,0.826,2.564,1.288
26,33.5452764,130.4093514,17.68997383,13,47,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,1.104,0.885,1.548,0.868,1.72,0.264,1.465,0.206,0.278,0.761,0.738,0.862,2.073,1.752,2.067,0.233,0.943,0.799,1.733,0.953,0.29,1.438,2.509,2.868,1.248,1.384,0.896,1.518,1.084,0.84,1.376,0.359,0.905,1.268,0.526,0.93,1.284,0.984,1.436,1.046,2.942,0.948,0.334,0.567,0.635,1.129,1.743,1.58,0.023,1.558,1.808,0.409,0.472,3.098,2.993,0.91,0.54,0.918,0.592,2.978,0.59,1.875,2.85,1.536,1.644,2.859,0.793,1.872,1.266,0.943,0.575,2.835,1.559
27,33.54784646,130.4075867,23.63241005,12,53,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032,0.544,1.475,0.796,1.648,0.231,1.393,0.513,0.217,0.688,0.665,0.367,2,1.68,1.994,0.545,0.871,0.726,1.661,0.88,0.602,1.366,2.436,2.796,1.175,1.312,0.573,1.445,1.012,0.768,1.304,0.665,0.411,1.196,0.833,0.857,1.211,0.911,1.364,0.974,1.451,0.875,0.647,0.495,0.14,1.056,1.671,1.507,0.518,1.485,1.736,0.098,0.784,1.401,1.296,0.837,0.467,0.613,0.52,1.132,0.517,1.802,2.778,1.464,1.572,0.953,0.72,1.799,1.193,0.639,0.887,1.495,1.487
28,33.55298575,130.4137302,13.89669132,15,53,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,1.361,0.681,1.533,0.887,1.278,0.947,0.901,0.399,0.627,1.399,1.886,0.736,1.879,0.979,0.487,0.611,0.717,0.152,1.036,1.251,1.493,1.852,0.232,0.368,2.344,0.501,0.893,0.253,1.189,1.099,1.442,0.325,1.022,0.174,0.34,0.797,0.493,0.859,1.926,0.761,1.08,0.537,1.172,0.185,0.727,0.563,1.127,0.541,0.792,0.946,1.218,2.081,1.977,0.719,0.662,1.052,0.561,1.962,0.626,0.858,1.834,1.349,0.628,2.293,0.601,1.685,1.079,1.078,1.321,1.819,1.372
29,33.54961384,130.4091473,21.89207077,14,13,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0.463,1.314,0.668,1.059,0.728,0.682,0.351,0.252,0.177,1.667,1.342,1.661,0.76,0.533,0.393,1.323,0.543,0.817,1.032,2.099,2.458,0.838,0.974,0.272,1.108,0.487,0.43,0.97,0.88,0.441,0.858,0.804,0.52,0.874,0.578,1.026,0.64,0.657,0.542,0.862,0.318,0.43,0.719,1.333,1.17,0.908,1.148,1.398,0.727,0.999,0.49,0.595,0.323,0.443,0.293,0.342,0.568,0.407,1.465,2.44,1.13,1.234,0.506,0.205,1.466,0.86,0.319,1.102,2.425,1.153
30,33.54932972,130.417987,26.44888687,6,43,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.716,1.255,0.293,1.314,1.269,0.942,0.995,1.767,1.069,1.933,1.063,1.347,0.755,0.765,1.914,1.133,1.403,1.173,2.69,3.049,1.428,1.565,1.403,1.698,1.265,1.021,0.413,1.467,1.81,0.545,1.066,1.111,0.673,0.719,0.236,0.562,3.123,0.647,1.448,0.905,1.54,1.309,0.476,1.76,1.495,1.738,1.989,1.314,1.586,3.278,3.174,1.091,1.029,1.424,0.928,3.159,0.994,2.055,3.031,0.031,1.825,3.489,0.973,0.868,0.268,1.45,1.689,3.016,0.555
31,33.54931335,130.4135234,17.15714836,8,44,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852,0.651,0.597,0.711,0.665,0.338,0.391,1.163,1.204,1.329,1.198,0.743,0.151,0.162,1.31,0.53,0.8,0.57,2.086,2.446,0.825,0.962,0.799,1.095,0.662,0.417,0.406,0.863,1.207,0.845,0.462,0.507,0.861,0.115,0.752,0.178,2.519,0.079,0.845,0.301,0.936,0.706,1.32,1.157,0.891,1.135,1.386,0.71,0.982,2.675,2.57,0.487,0.426,0.821,0.325,2.555,0.39,1.452,2.427,0.668,1.221,2.886,0.37,1.003,0.397,0.846,1.085,2.412,0.691
32,33.54511148,130.4192905,21.01320076,14,30,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.503,0.557,1.563,1.517,1.19,1.243,2.015,0.956,2.181,0.95,1.595,1.003,1.013,2.162,1.381,1.651,1.423,2.938,3.297,1.677,1.813,1.651,1.946,1.513,1.269,0.661,1.715,2.058,1.697,1.314,1.359,1.712,0.967,0.947,0.81,3.371,0.895,1.696,1.153,1.788,1.558,2.172,2.008,1.743,1.986,2.237,1.562,1.834,3.526,3.422,1.339,1.277,1.672,1.177,3.407,1.242,2.303,3.279,0.628,2.073,3.738,1.221,0.264,0.516,1.698,1.937,3.264,0.159
33,33.54663309,130.4093579,17.94697952,10,8,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248,0.368,0.014,0.544,0.521,0.598,1.856,1.535,1.85,0.4,0.726,0.582,1.516,0.736,0.457,1.221,2.292,2.651,1.031,1.167,0.803,1.301,0.867,0.623,1.159,0.521,0.641,1.051,0.688,0.713,1.067,0.767,1.219,0.829,2.725,0.731,0.502,0.35,0.371,0.912,1.526,1.363,0.287,1.341,1.591,0.145,0.64,2.881,2.776,0.693,0.323,0.701,0.375,1.362,0.373,1.658,2.633,1.319,1.427,1.184,0.576,1.655,1.049,0.726,0.742,2.618,1.342
