,x,y,elevation,demand,tw a,tw b,s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
14,40.44120342,-79.96969897,321.3596802,5,29,92,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.588,0.63,0.972,1.272,1.375,1.678,1.179,0.618,0.99,0.497,0.253,1.108,2.005,1.742,1.174,0.03,1.907,0.78,0.588,0.51,0.548,1.658,0.955,1.383,2.071,0.249,0.231,1.223,0.649,1.213,0.311,1.719,0.93,0.957,0.951,0.685,1.113,1.345,1.625,0.665,0.686,1.554,1.53,0.6,0.222,2.102,1.147,2.064,1.282,0.848,0.89,0.355,2.1,0.18,0.895,0.262,0.66,0.593,2.05,2.068,0.527,1.722,1.395,1.337,1.334,1.274,1.304,1.338,2.053,0.796,1.214,0.371,0.078,0.199,1.242,0.649,0.519,1.218,2.118,0.912,0.872,0.596,0.884,0.426,0.199,0.468
15,40.44252983,-79.98097627,294.3123779,11,30,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.328,1.353,1.124,0.881,0.304,0.6,2.618,0.715,1.229,1.69,0.458,0.631,0.369,0.729,1.729,0.645,1.041,1.778,1.455,2.246,0.543,2.629,1.364,0.609,1.947,1.669,0.495,1.164,0.769,2.009,0.274,0.712,0.608,1.332,2.472,0.503,0.791,0.036,2.363,0.879,0.32,0.777,2.596,1.659,0.64,2.67,0.602,1.133,2.546,0.675,1.49,0.638,1.678,2.569,1.959,1.066,2.592,0.685,0.858,2.225,0.753,1.375,0.784,0.078,0.289,0.192,0.791,0.768,2.031,0.282,1.559,1.775,1.897,0.798,0.939,2.518,0.347,0.753,0.73,0.812,2.596,0.682,2.392,1.896,1.413
16,40.4412502,-79.96895321,341.1763,12,65,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634,1.676,1.779,2.339,1.7,0.214,1.394,1.159,0.569,1.512,2.667,2.404,1.695,0.693,2.429,1.441,1.25,1.172,0.142,2.061,0.838,2.251,2.733,0.911,0.601,1.626,1.053,1.875,0.607,2.381,1.592,1.361,1.613,0.568,1.516,1.749,2.287,0.572,1.09,2.216,1.934,0.482,0.61,2.764,0.879,2.726,1.686,0.691,1.294,1.017,2.762,0.649,0.778,0.924,1.322,0.353,2.712,2.73,0.37,2.384,2.262,1.741,1.738,1.677,1.707,1.741,2.575,0.81,1.618,1.033,0.74,0.747,1.763,1.311,0.313,1.622,2.78,1.574,1.534,0.315,1.288,0.436,0.602,1.13
17,40.44681856,-79.96784849,299.5,6,13,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1.62,1.442,0.944,1.265,0.924,0.475,0.976,1.656,1.769,1.507,0.938,1.016,1.672,0.312,0.425,0.502,1.533,1.79,1.276,0.916,1.836,1.233,0.955,1.086,1.373,0.978,1.295,1.484,0.921,1.681,0.021,1.119,1.837,1.234,1.389,1.333,1.41,1.319,1.324,1.243,0.946,1.867,1.317,1.829,1.342,1.832,1.614,0.776,1.865,0.964,1.216,1.246,0.312,1.239,1.815,1.833,1.511,1.487,0.927,1.226,1.325,1.487,1.369,1.44,1.818,0.678,1.357,0.845,1.062,1.183,1.007,0.475,1.165,1.545,1.883,0.677,0.541,1.243,1.608,1.039,1.183,0.533
18,40.44281793,-79.97266132,311.8711243,10,45,108,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,1.221,0.715,1.529,0.409,0.703,1.164,1.19,1.548,1.285,0.709,1.203,1.443,1.021,1.007,0.929,1.72,1.561,2.302,1.344,1.606,1.421,1.142,0.641,0.731,0.749,1.482,1.254,0.692,1.039,1.005,2.145,1.194,0.763,1.16,1.837,0.768,1.097,0.853,1.511,1.133,1.638,2.319,1.6,0.1,2.019,0.972,0.964,1.636,1.152,2.242,1.433,0.714,1.504,1.593,1.611,1.698,1.265,1.355,0.755,1.096,1.355,0.878,0.969,1.589,1.704,1.028,1.033,1.249,1.371,0.778,0.551,1.43,1.3,1.661,0.71,0.792,1.507,0.966,1.337,1.37,0.887
19,40.44192235,-79.97703574,324.6157837,9,30,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911,0.725,1.766,0.74,1.187,1.646,0.486,1.238,0.975,0.97,1.378,1.132,1.165,1.491,1.413,1.637,0.907,2.752,1.605,1.312,1.485,1.625,0.368,0.834,0.893,1.242,0.96,0.835,0.418,1.455,2.596,0.491,0.498,0.606,1.754,0.689,0.807,0.31,1.822,1.616,1.343,2.236,1.305,1.158,1.937,0.485,1.448,1.341,1.574,2.692,1.497,1.19,1.82,1.283,1.561,1.655,0.975,1.616,0.471,0.442,0.652,0.411,0.166,1.367,2.154,0.322,1.517,1.424,1.273,1.039,1.035,1.913,0.596,1.351,0.853,0.935,1.887,0.492,1.819,1.177,1.371
20,40.44375131,-79.9829477,303.946991,14,41,107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,2.708,0.812,1.319,1.78,0.736,0.327,0.351,0.648,1.82,0.664,1.132,1.868,1.546,2.337,0.87,2.72,1.283,0.678,2.037,1.759,0.586,1.26,0.871,1.669,0.448,0.808,0.887,1.422,2.563,0.781,0.882,0.341,2.453,1.298,0.265,0.867,2.687,1.75,0.716,2.761,0.507,1.23,2.636,0.953,1.58,0.444,1.768,2.659,2.05,1.157,2.682,0.373,0.39,2.315,0.44,1.294,0.874,0.405,0.567,0.449,0.882,0.456,2.122,0.538,1.649,1.866,1.987,0.717,1.029,2.609,0.625,0.441,0.826,0.902,2.686,0.96,2.482,1.987,1.504
21,40.44590363,-79.97746062,307.7341614,10,38,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.208,0.306,0.819,1.28,0.912,0.881,0.618,0.142,1.32,0.754,0.632,1.368,1.046,1.837,1.046,2.22,0.777,1.092,1.537,1.259,0.468,0.754,0.365,1.163,0.74,0.302,1.063,0.922,2.063,0.957,0.59,0.646,1.953,0.792,0.43,0.68,2.187,1.25,1.123,2.261,1.06,0.724,2.136,0.996,1.08,0.997,1.268,2.16,1.55,0.657,2.183,0.926,0.944,1.575,0.598,0.788,0.582,0.581,0.743,0.625,0.756,1.009,1.622,0.606,1.149,1.366,1.487,0.211,0.529,2.109,0.801,0.994,0.32,0.402,2.186,0.99,1.983,1.098,1.004
22,40.44179186,-79.96676759,343.4721069,9,14,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489,0.827,0.356,1.607,2.334,2.071,1.503,0.616,2.236,1.576,0.917,0.84,0.237,2.156,0.624,2.037,2.4,0.885,0.387,1.722,1.148,1.542,0.702,2.048,1.259,1.456,1.286,0.354,1.611,1.844,1.954,0.358,1.185,1.883,2.029,0.268,0.396,2.431,0.666,2.393,1.539,0.669,1.389,0.684,2.429,0.435,0.564,0.898,0.989,0.139,2.379,2.397,0.465,2.051,2.048,1.836,1.889,1.772,1.803,1.836,2.383,0.596,1.713,0.7,0.714,0.842,1.571,0.978,0.099,1.717,2.447,1.241,1.201,0.101,1.383,0.223,0.697,0.797
23,40.44430637,-79.97504907,302.1879272,14,35,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447,0.908,0.907,1.139,0.876,0.301,0.947,1.035,0.613,0.751,0.673,1.464,1.152,2.2,0.935,1.198,1.165,0.887,0.232,0.448,0.341,0.857,0.846,0.283,0.757,0.903,2.044,0.912,0.354,0.752,1.581,0.486,0.688,0.445,1.255,0.877,1.229,2.063,1.192,0.418,1.764,0.69,0.708,1.227,0.896,2.14,1.177,0.458,1.248,1.185,1.202,1.27,0.856,0.946,0.347,0.687,1.073,0.469,0.561,1.181,1.602,0.62,0.777,0.993,0.888,0.369,0.295,1.174,1.018,1.253,0.301,0.383,1.252,0.684,1.081,0.792,0.631
24,40.44423998,-79.97141639,317.9960938,6,40,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,1.228,1.507,1.245,0.676,0.5,1.41,0.282,0.304,0.226,1.017,1.527,1.164,0.886,1.573,0.718,0.44,0.679,0.769,0.716,0.78,1.221,0.433,1.077,0.454,0.894,1.233,0.801,1.127,1.134,0.806,1.056,0.892,0.808,0.43,1.605,1.616,1.567,0.712,1.317,1.01,0.261,1.603,0.449,1.104,0.73,0.162,0.801,1.553,1.57,0.996,1.225,0.897,0.793,1.062,1.225,1.106,1.008,1.556,1.153,1.094,0.33,0.546,0.668,0.745,0.152,0.727,1.338,1.621,0.415,0.375,0.805,1.004,0.634,0.667,0.184
25,40.4433666,-79.96799149,322.0563049,14,21,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,1.968,1.705,1.137,0.25,1.871,0.743,0.551,0.474,0.593,1.928,0.693,1.347,2.034,0.52,0.021,1.14,0.92,1.177,0.582,1.682,0.894,1.228,0.915,0.423,1.383,1.262,1.588,0.427,0.957,1.517,1.353,0.337,0.031,2.066,0.734,2.028,1.173,1.119,1.161,0.319,2.064,0.07,0.633,0.532,0.623,0.33,2.014,2.031,0.798,1.685,1.358,1.254,1.523,1.544,1.574,1.608,2.017,0.534,1.485,0.334,0.348,0.47,1.205,0.613,0.256,1.489,2.082,0.875,0.836,0.334,1.155,0.163,0.469,0.432
26,40.44046671,-79.97925279,297.9623718,12,47,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063,0.8,1.032,1.111,0.948,1.344,1.532,1.454,1.369,0.55,2.081,1.666,0.716,1.217,1.357,0.554,0.566,1.072,0.975,0.468,1.014,0.151,1.635,1.811,0.045,0.656,0.373,1.486,0.422,0.623,0.641,1.554,1.348,1.111,1.968,1.074,1.199,1.669,0.218,1.434,1.109,1.306,2.021,1.229,1.239,1.552,1.108,1.33,1.387,0.791,1.678,0.648,0.331,0.166,0.362,0.448,1.192,2.334,0.325,1.45,1.157,1.005,1.101,1.076,1.645,0.11,1.176,1.033,1.114,1.619,0.224,1.552,0.909,1.412
27,40.44299771,-79.98668609,285.7592468,6,21,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0.975,2.147,0.829,1.459,2.195,1.873,2.664,1.197,3.047,1.61,0.438,2.364,2.086,0.913,1.588,1.198,1.996,0.569,1.135,1.214,1.749,2.89,1.108,1.209,0.704,2.78,1.625,0.592,1.194,3.014,2.077,0.389,3.088,0.18,1.557,2.963,1.28,1.907,0.204,2.095,2.986,2.377,1.484,3.009,0.433,0.185,2.642,0.544,1.621,1.201,0.732,0.894,0.776,1.209,0.621,2.449,0.865,1.976,2.193,2.314,1.044,1.356,2.936,0.952,0.366,1.153,1.229,3.013,1.287,2.81,2.314,1.831
28,40.44483353,-79.98294244,319.9286804,11,53,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713,1.884,0.375,1.196,1.933,1.61,2.401,0.934,2.784,1.347,0.773,2.102,1.824,0.65,1.325,0.935,1.734,0.513,0.873,0.951,1.487,2.627,0.846,0.946,0.405,2.518,1.362,0.201,0.931,2.751,1.814,0.804,2.825,0.711,1.294,2.701,1.018,1.645,0.648,1.833,2.724,2.114,1.221,2.747,0.356,0.406,2.38,0.1,1.358,0.939,0.469,0.632,0.513,0.946,0.354,2.186,0.603,1.714,1.93,2.052,0.755,1.094,2.673,0.69,0.424,0.891,0.966,2.751,1.024,2.547,2.051,1.568
29,40.44636013,-79.97620078,314.2526855,15,63,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0.871,0.627,1.363,1.041,1.832,1.166,2.215,0.634,1.212,1.532,1.254,0.463,0.749,0.222,1.158,0.86,0.361,1.057,0.917,2.058,1.213,0.585,0.766,1.948,0.787,0.525,0.675,2.182,1.245,1.243,2.256,1.155,0.719,2.131,0.991,1.075,1.092,1.263,2.154,1.545,0.652,2.177,1.021,1.039,1.57,0.693,0.645,0.577,0.701,0.864,0.745,0.791,1.017,1.617,0.733,1.144,1.361,1.482,0.036,0.524,2.104,0.922,1.089,0.379,0.397,2.181,0.984,1.977,1.093,0.999
30,40.44128,-79.96997,319.7020569,9,25,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0.782,0.591,0.513,0.551,1.66,0.953,1.386,2.073,0.252,0.229,1.225,0.652,1.216,0.314,1.721,0.933,0.96,0.954,0.683,1.115,1.347,1.627,0.668,0.689,1.557,1.533,0.597,0.219,2.105,1.15,2.067,1.285,0.851,0.893,0.358,2.103,0.178,0.893,0.264,0.663,0.59,2.053,2.07,0.53,1.725,1.397,1.34,1.337,1.276,1.306,1.34,2.056,0.794,1.217,0.373,0.08,0.202,1.245,0.652,0.516,1.221,2.121,0.915,0.875,0.594,0.887,0.423,0.201,0.471
31,40.44657819,-79.98329388,323.2911987,15,42,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.361,2.097,1.774,2.565,1.082,2.948,1.505,1.127,2.266,1.988,0.798,1.483,1.093,1.892,0.775,1.031,1.098,1.651,2.792,0.993,1.094,0.681,2.682,1.521,0.325,1.079,2.915,1.979,1.12,2.99,0.91,1.453,2.865,1.165,1.809,0.857,1.997,2.888,2.279,1.386,2.911,0.529,0.652,2.304,0.353,1.516,1.086,0.616,0.779,0.66,1.094,0.146,2.35,0.75,1.878,2.094,2.216,0.805,1.258,2.838,0.837,0.563,1.049,1.131,2.915,1.172,2.711,1.826,1.732
32,40.44557204,-79.97090494,293.5848694,9,21,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,0.414,1.205,1.478,1.588,0.604,1.524,0.905,0.627,0.774,1.061,0.667,0.967,1.172,0.609,1.369,0.29,1.431,1.525,0.922,1.078,1.322,1.099,1.007,1.013,1.555,0.618,1.555,1.629,1.517,0.748,1.504,1.303,0.448,1.553,0.636,1.528,0.918,0.025,1.551,1.503,1.521,1.183,1.175,0.615,0.914,1.013,1.176,1.057,1.129,1.507,0.99,1.045,0.517,0.734,0.856,0.695,0.188,1.477,1.234,1.571,0.365,0.23,1.554,1.296,1.351,0.855,0.372
33,40.44564779,-79.96794449,319.7043152,9,20,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,1.108,2.214,1.254,1.341,2.26,0.808,0.53,0.983,1.208,1.403,0.87,1.908,0.736,1.516,0.446,0.984,1.672,1.659,1.814,1.224,1.246,1.744,1.749,0.898,0.521,2.292,1.707,2.254,1.016,1.407,1.449,0.351,2.29,0.539,1.194,0.821,0.466,0.891,2.24,2.257,1.086,1.912,1.352,1.651,1.749,1.833,1.793,1.865,2.243,0.836,1.773,0.42,0.637,0.758,1.432,0.456,0.818,1.778,2.308,0.718,0.966,0.895,1.443,0.725,0.758,0.108
