,x,y,elevation,demand,tw a,tw b,s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
12,40.4092061,-3.69963233,629.4156494,10,66,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122,0.936,1.329,1.588,1.644,0.905,1.326,0.428,1.365,1.846,0.668,1.797,1.515,0.854,2.007,1.713,1.406,1.05,1.718,1.924,1.125,1.217,0.361,1.18,0.666,1.374,1.904,0.853,1.744,1.056,1.476,1.568,1.278,1.157,1.239,1.191,0.888,1.363,1.794,0.895,0.944,0.696,1.276,0.722,1.443,1.201,1.018,1.344,1.738,1.306,0.511,1.334,0.304,1.61,0.394,0.347,0.664,1.823,1.541,0.982,1.128,1.055,1.81,1.377,1.335,0.951,2.006,0.689,0.28,1.506,1.159,0.537,1.188,1.927,0.427,1.257,0.25,1.57,1.509,1.583,1.958,1.333,2.022,1.838,0.358,0.869,1.403,1.599
13,40.41095,-3.711218234,641.0689697,13,33,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,2.232,2.492,0.315,1.05,2.391,1.589,2.39,1.575,1.95,1.084,1.087,1.757,1.423,0.564,2.309,0.895,1.827,1.387,2.19,2.32,1.317,2.163,1.948,0.512,2.178,1.757,2.809,1.092,0.411,2.633,1.876,1.847,2.167,1.408,2.049,2.033,2.005,1.06,1.012,1.364,0.547,1.503,2.112,2.266,1.922,2.409,1.714,2.332,1.61,2.37,1.421,1.587,1.607,1.629,1.946,2.097,0.529,0.789,2.031,1.186,0.948,2.28,2.238,2.112,0.404,1.85,1.499,0.68,1.376,1.37,0.853,0.441,1.391,0.721,1.494,1.546,1.081,1.155,1.132,2.493,3.087,1.814,1.32,1.895,2.468,0.587
14,40.40576912,-3.707047824,610.628418,15,41,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352,2.565,0.877,1.582,2.349,1.451,1.551,2.518,1.321,1.629,1.104,1.877,1.968,1.892,2.383,0.058,2.06,1.932,2.148,2.253,1.083,1.323,1.322,1.379,2.411,1.876,2.767,1.624,1.277,2.591,2.043,1.878,2.263,1.956,1.924,2.128,2.466,1.703,1.544,1.201,0.336,2.051,2.208,2.224,2.041,2.367,2.41,1.492,0.77,1.531,0.869,2.283,0.768,1.32,1.284,2.33,1.531,0.042,2.151,1.727,1.493,2.187,2.312,1.323,0.83,1.725,1.125,0.566,1.924,1.305,1.86,1.371,1.45,1.588,0.949,2.243,1.17,1.245,1.018,1.395,3.045,2.51,1.079,1.055,2.426,1.588
15,40.41335989,-3.693978416,632.5497437,12,48,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,2.026,1.287,1.135,0.492,1.097,2.228,0.932,2.046,1.897,0.6,2.389,2.095,0.495,2.07,1.527,2.306,1.064,0.132,1.394,0.877,0.93,1.756,1.713,0.826,0.893,1.438,1.858,1.377,1.136,1.539,1.108,1.138,0.35,1.098,1.754,1.277,1.326,1.077,2.296,0.695,1.178,0.735,0.499,1.153,2.12,1.039,1.694,0.987,1.807,1.992,1.649,1.108,0.928,1.632,1.923,2.002,0.539,1.437,2.059,0.321,0.424,0.649,2.388,0.576,1.213,2.526,1.541,0.919,1.569,2.309,0.809,1.639,1.506,1.952,1.891,1.965,2.978,1.036,1.171,2.22,1.391,1.232,1.212,1.98
16,40.41692445,-3.69242815,641.2315674,11,61,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518,1.78,1.165,0.985,1.59,1.866,1.425,1.89,2.389,0.864,2.027,2.083,0.239,2.563,1.557,1.944,0.884,0.619,1.887,1.37,1.423,2.249,1.743,0.694,0.381,1.931,2.351,1.407,0.98,1.25,0.951,1.006,0.591,0.942,2.048,1.77,1.818,1.57,2.789,0.926,1.022,0.579,0.763,1.183,1.758,1.531,2.186,1.48,2.3,1.631,2.142,1.6,1.421,1.662,2.416,2.494,0.803,1.93,1.903,0.579,0.417,1.141,2.881,1.069,1.706,3.019,1.137,1.412,2.062,2.802,1.301,2.132,1.999,1.59,2.383,2.458,3.471,1.528,0.659,1.858,1.884,1.725,1.242,2.473
17,40.41075069,-3.709005987,643.1732178,8,39,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807,1.696,1.346,2.324,1.364,1.707,0.751,0.844,1.514,1.229,0.783,2.066,0.829,1.155,1.443,1.495,2.077,1.074,2.097,1.705,0.269,1.506,1.514,2.114,0.849,0.168,1.937,1.253,1.094,1.472,1.166,1.806,1.337,1.312,0.817,0.769,1.121,0.481,1.26,1.417,1.571,1.679,1.713,1.256,2.266,1.331,2.305,1.179,0.883,1.394,1.386,1.703,1.426,0.422,0.723,1.789,0.943,0.956,2.038,1.995,1.869,0.363,1.607,1.257,0.614,1.133,1.128,0.61,0.316,1.148,0.479,1.251,1.089,0.838,0.242,1.066,2.25,2.391,1.356,1.077,1.829,1.773,0.479
18,40.41291676,-3.702545003,654.451355,11,19,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229,0.647,1.618,1.353,1.008,1.304,0.553,0.816,1.514,1.221,1.367,1.234,0.846,1.431,1.028,1.378,0.375,1.399,1.006,0.845,1.197,0.815,1.647,0.151,0.86,1.47,0.786,0.664,1.005,0.698,1.107,0.87,1.301,0.01,0.038,0.422,1.087,0.793,0.95,1.104,0.98,1.246,1.245,1.56,0.854,1.508,0.646,1.118,0.854,0.687,1.004,1.116,1.049,1.442,1.09,0.562,1.317,1.339,1.296,1.17,1.352,0.908,0.558,1.604,0.666,0.429,0.695,0.965,0.45,0.764,0.711,1.077,0.547,0.621,2.056,1.551,1.924,1.345,0.378,1.46,1.306,1.106
19,40.41800458,-3.699480941,655.0147705,11,29,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,2.1,1.175,1.578,1.209,1.314,0.806,1.336,1.402,1.113,1.994,0.392,1.253,0.431,1.368,1.165,1.881,1.576,1.243,0.578,0.673,0.584,0.94,1.344,0.242,0.311,0.569,0.407,0.546,0.994,0.273,0.883,0.78,0.828,1.212,1.848,0.568,0.353,0.506,0.97,0.184,1.067,2.042,1.801,1.991,1.436,0.939,1.644,1.515,1.574,0.497,1.401,2.047,0.644,0.854,1.222,1.329,1.287,1.652,1.875,1.142,1.347,2.126,0.676,1.327,0.986,1.726,1.216,1.056,1.501,0.899,1.307,1.382,2.578,2.278,1.036,1.166,1.168,2.456,0.127,1.458
20,40.41180179,-3.696756946,647.5469971,15,28,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.105,1.64,0.582,1.591,1.309,0.648,1.801,1.508,1.038,1.888,1.512,1.718,0.92,0.674,0.807,0.885,0.58,1.169,1.698,0.647,1.538,0.85,1.27,1.362,1.073,0.951,1.034,0.985,0.345,1.157,1.588,0.689,0.738,0.49,1.843,0.516,1.237,0.731,0.495,1.138,1.532,1.047,1.33,0.995,1.346,1.405,1.285,0.52,0.578,1.617,1.335,1.82,0.535,0.849,1.604,0.822,0.967,0.657,1.801,0.146,0.625,2.052,0.953,0.331,0.982,1.721,0.221,1.051,1.142,1.364,1.303,1.377,2.504,1.038,1.816,1.632,0.803,1.145,1.197,1.393
21,40.40601501,-3.69593302,616.6937256,9,5,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525,0.548,2.477,1.474,1.748,2.686,2.262,1.462,1.199,2.018,2.604,2.02,1.159,0.954,0.403,0.55,1.749,2.798,1.747,1.861,1.66,1.647,2.462,1.958,1.836,2.134,1.871,1.651,2.042,2.473,1.575,1.623,1.072,1.425,1.616,2.122,2.095,1.912,2.238,2.417,0.105,0.822,0.52,0.936,2.29,0.778,1.048,0.591,2.717,1.901,1.13,1.84,1.734,2.489,1.267,1.391,0.403,1.919,1.452,0.996,1.655,1.838,1.176,1.867,1.74,1.321,1.958,0.635,2.25,1.406,1.481,2.107,0.475,2.138,2.517,0.951,0.135,2.297,1.958
22,40.41879337,-3.70928289,639.739502,8,51,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.358,1.067,1.612,1.503,0.412,1.064,2.055,2.293,0.848,0.33,1.211,2.066,1.663,2.661,2.356,0.995,1.217,1.453,1.714,1.438,1.096,1.238,0.897,0.867,1.188,1.143,1.775,1.053,0.553,1.278,1.326,1.71,2.138,1.348,1.133,1.287,1.667,1.429,0.175,2.823,2.1,2.771,1.936,0.337,2.151,1.974,2.354,1.137,0.856,2.346,1.424,0.995,0.93,2.026,1.984,2.432,1.995,1.922,1.845,1.941,1.11,1.716,1.285,2.025,1.737,1.355,2.008,0.41,1.606,1.68,2.393,2.975,1.991,0.158,1.666,2.755,1.488,0.914
23,40.40787912,-3.695785155,628.1696167,6,31,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,1.337,1.107,2.26,1.966,1.45,1.306,1.971,2.177,1.472,1.087,0.879,0.83,0.002,1.855,2.157,1.106,1.997,1.585,1.754,1.821,1.531,1.41,1.492,1.444,0.758,1.616,2.047,1.148,1.197,0.997,1.532,0.975,1.696,1.144,0.907,1.597,1.991,1,0.747,1.028,0.861,1.863,0.703,0.973,0.004,2.076,2.008,1.237,0.947,1.308,2.063,1.235,1.379,0.442,2.026,0.559,0.921,1.762,1.411,1.101,1.44,1.847,0.679,1.395,0.56,1.823,1.331,1.406,2.214,0.902,1.523,2.091,0.876,0.562,1.656,2.065
24,40.41485532,-3.711538477,639.7739258,6,44,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,1.516,0.548,0.226,2.068,2.306,0.861,0.743,1.224,2.079,1.844,2.674,2.369,0.706,1.212,1.466,1.843,1.62,0.808,1.666,0.91,0.881,1.201,1.339,1.788,1.066,1.039,1.291,1.339,1.892,1.511,1.361,1.146,1.3,1.681,1.443,0.748,2.836,2.113,2.784,1.949,0.62,2.165,2.156,2.367,1.131,0.672,1.618,1.437,1.166,0.099,2.04,1.997,2.446,1.369,1.935,2.027,1.315,1.124,1.898,1.298,2.038,1.919,0.788,2.021,0.58,1.619,1.694,1.767,2.989,2.121,0.848,1.848,2.768,1.502,0.729
25,40.41096985,-3.705357255,649.4629517,9,12,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.215,1.605,1.007,1.766,0.753,0.985,1.522,1.211,1.777,0.513,1.508,1.405,0.493,1.336,1.214,1.83,0.55,0.392,1.653,0.969,0.803,1.188,0.882,1.506,1.053,1.392,0.517,0.469,0.496,0.607,0.976,1.133,1.287,1.379,1.43,1.336,1.677,0.585,1.705,0.436,1.208,0.582,1.086,1.099,1.255,0.646,0.806,1.489,0.653,1.408,1.738,1.695,1.569,0.872,1.307,0.872,1.123,0.849,0.828,0.785,0.485,0.849,0.702,0.764,1.168,0.066,0.141,1.575,1.58,2.108,1.436,0.516,1.24,1.489,0.703
26,40.41448209,-3.69747677,649.3087158,12,45,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918,1.974,0.552,2.507,1.262,1.836,0.799,0.562,1.26,1.314,0.95,1.354,1.448,0.431,0.95,1.035,1.455,1.112,0.871,0.936,0.842,0.743,0.218,0.833,1.489,0.875,0.923,0.859,2.028,0.663,0.913,0.47,0.164,0.888,1.649,1.475,2.13,1.424,1.531,1.522,2.086,0.889,0.947,1.367,1.521,2.438,0.274,1.034,1.794,0.523,0.481,1.085,1.986,1.013,0.994,2.237,0.874,0.701,1.167,1.907,0.59,1.237,1.943,1.482,1.488,1.563,2.689,1.472,0.85,1.749,1.263,1.668,0.947,1.578
27,40.41891558,-3.711637022,638.5656128,6,18,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771,2.216,2.454,1.009,0.083,1.372,2.227,1.824,2.822,2.517,0.958,1.285,1.614,1.991,1.599,1.059,1.306,1.058,1.028,1.349,1.304,1.936,1.214,0.621,1.439,1.487,1.871,1.845,1.509,1.294,1.448,1.829,1.59,0.336,2.984,2.261,2.932,2.097,0.498,2.313,2.136,2.515,1.205,0.924,1.951,1.585,1.156,0.637,2.187,2.145,2.594,1.702,2.083,2.006,1.648,1.272,1.877,1.446,1.739,1.898,1.008,2.169,0.571,1.767,1.842,2.1,3.137,2.268,0.41,1.827,2.916,1.65,0.981
28,40.41441832,-3.711726787,633.5062866,10,19,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.263,1.336,1.055,0.74,1.418,2.273,1.191,2.869,1.823,0.493,1.406,1.66,2.037,0.967,0.595,1.861,1.104,1.075,1.395,1.533,1.982,1.261,1.233,1.485,1.534,1.238,1.244,1.556,1.341,1.494,1.875,1.637,0.942,3.03,1.449,2.978,1.296,0.815,1.512,1.503,1.82,1.325,0.559,1.615,1.631,1.36,0.172,2.234,2.192,2.64,1.365,2.13,1.374,1.311,1.318,1.245,1.492,1.079,1.266,0.596,1.368,0.774,0.955,1.03,1.763,3.183,2.315,1.042,1.195,2.104,1.696,0.334
29,40.41611542,-3.693745563,637.0374756,6,36,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675,1.574,2.257,0.901,0.731,1.999,1.482,1.535,2.236,1.76,1.156,0.398,1.761,2.338,1.424,1.292,1.562,1.264,1.469,0.703,1.254,2.065,1.601,1.649,1.682,2.901,1.389,1.334,0.903,0.875,1.2,2.07,1.644,2.298,1.592,2.412,1.943,2.254,1.713,1.533,1.679,2.394,2.607,0.915,1.847,2.215,0.691,0.529,1.253,2.868,1.181,1.818,3.131,1.599,1.524,1.98,2.719,1.413,2.049,2.111,1.903,2.301,2.375,3.583,1.641,0.676,2.17,1.996,1.837,1.259,2.451
30,40.40606995,-3.706865559,612.0216064,10,28,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.678,1.98,1.904,2.314,1.144,1.384,1.383,0.997,2.029,1.937,2.523,1.242,0.895,2.346,1.662,1.496,1.881,1.574,1.985,1.746,2.084,1.21,1.162,1.262,0.385,1.669,1.826,1.98,2.102,2.122,2.028,1.553,0.831,1.592,0.93,1.901,0.829,1.381,1.345,1.948,1.149,0.09,2.212,1.346,1.541,2.248,2.373,1.384,0.879,1.786,1.186,0.615,1.542,1.366,1.478,0.989,1.51,1.206,1.01,1.861,0.789,0.863,1.067,1.456,2.8,2.128,1.14,1.116,2.182,1.207
31,40.4175027,-3.7030837,650.8460693,9,33,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,0.527,1.381,1.184,1.977,1.672,1.152,0.351,0.769,1.085,0.96,1.253,0.546,0.213,0.22,0.504,0.642,1.091,0.369,0.638,0.712,0.76,1.231,1.499,0.664,0.449,0.603,0.983,0.745,0.821,2.138,1.453,2.087,1.289,0.694,1.505,1.496,1.67,0.27,1.31,1.699,0.74,0.505,1.131,1.342,1.3,1.748,1.784,1.238,1.367,2.035,0.463,1.238,0.638,1.378,1.312,0.708,1.361,0.653,0.959,1.034,2.487,2.291,1.363,0.921,1.187,2.108,0.288,1.367
32,40.41852037,-3.711048832,638.1112671,5,37,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.289,2.144,1.741,2.739,2.435,0.917,1.273,1.531,1.908,1.517,1.018,1.294,0.975,0.946,1.266,1.222,1.853,1.132,0.518,1.356,1.405,1.788,1.809,1.427,1.211,1.365,1.746,1.508,0.253,2.901,2.178,2.849,2.014,0.415,2.23,2.053,2.432,1.193,0.882,1.915,1.502,1.073,0.601,2.105,2.063,2.511,1.666,2.001,1.924,1.612,1.189,1.795,1.363,2.103,1.816,0.966,2.086,0.488,1.684,1.759,2.064,3.054,2.186,0.327,1.744,2.833,1.567,0.94
33,40.41669284,-3.697899315,651.4034424,15,60,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.599,1.396,2.112,1.807,1.474,0.859,0.354,0.699,1.171,1.575,0.523,0.542,0.8,0.638,0.776,1.225,0.504,1.164,1.011,1.059,1.443,2.079,0.799,0.584,0.188,0.605,0.299,1.308,2.273,2.032,2.222,1.667,1.181,1.875,1.746,1.804,0.778,1.632,2.278,0.325,1.085,1.453,1.56,0.551,1.883,2.106,1.373,1.578,2.357,0.907,1.558,1.217,1.957,1.447,1.287,1.732,1.14,1.538,1.613,2.809,2.509,0.977,1.408,1.399,2.687,0.358,1.689
